technique,testName,sec.avg
ffrepl,tachyon.InodeRawTableTest.getColumnsTest,0.00026299999999999
ffrepl,tachyon.InodeRawTableTest.getNullMetadataTest,0.00089499999999999
ffrepl,org.activiti.editor.language.FlowNodeMultipleOutgoingFlowsConverterTest.doubleConversionValidation,0.0027612
ffrepl,org.activiti.engine.test.bpmn.java.EventJavaTest.testStartEventWithExecutionListener,0.014172100000001
ffrepl,org.activiti.editor.language.xml.SubProcessConverterTest.convertModelToXML,0.002959
ffrepl,org.activiti.editor.language.xml.SubProcessConverterTest.convertXMLToModel,0.00077910000000007
ffrepl,org.activiti.engine.test.logging.mdc.MDCLoggingTest.testLogger,0.0392169
ffrepl,org.activiti.engine.test.api.runtime.RuntimeVariablesTest.testGetVariablesByExecutionIdsForSerializableType,0.0121435
ffrepl,org.activiti.engine.test.api.runtime.RuntimeVariablesTest.testGetVariablesByExecutionIdsForScope,0.0152457
ffrepl,org.activiti.engine.test.api.runtime.RuntimeVariablesTest.testGetVariablesByExecutionIds,0.0145957
ffrepl,org.activiti.examples.bpmn.usertask.FinancialReportProcessTest.testProcess,0.0153774
ffrepl,org.activiti.engine.test.api.nonpublic.EventSubscriptionQueryTest.testQueryByEventName,0.0040941000000001
ffrepl,org.activiti.engine.test.api.nonpublic.EventSubscriptionQueryTest.testQueryByEventType,0.0026025000000001
ffrepl,org.activiti.engine.test.api.nonpublic.EventSubscriptionQueryTest.testQueryByEventSubscriptionId,0.0032558000000001
ffrepl,org.activiti.engine.test.api.nonpublic.EventSubscriptionQueryTest.testQueryByActivityId,0.0034455000000002
ffrepl,org.activiti.engine.test.api.nonpublic.EventSubscriptionQueryTest.testQueryByExecutionId,0.0169434
ffrepl,org.activiti.engine.test.db.ProcessInstanceSuspensionTest.testJobsVisibleToAcquisitionIfDefinitionSuspendedWithoutProcessInstances,0.011103
ffrepl,org.activiti.engine.test.db.ProcessInstanceSuspensionTest.testSuspendedProcessTimerExecution,0.0123821
ffrepl,org.activiti.engine.test.db.ProcessInstanceSuspensionTest.testJobsNotVisibleToAcquisitionIfDefinitionSuspended,0.0118966
ffrepl,org.activiti.engine.test.db.ProcessInstanceSuspensionTest.testJobsNotVisibleToAcquisitionIfInstanceSuspended,0.0108478
ffrepl,org.activiti.engine.test.api.task.SubTaskQueryTest.testQueryByAssigneeExcludeSubtasksOrdered,0.010482800000001
ffrepl,org.activiti.engine.test.api.task.SubTaskQueryTest.testQueryByAssigneeExcludeSubtasks,0.0081989
ffrepl,org.activiti.engine.test.api.task.SubTaskQueryTest.testTaskQueryParentTask,0.0084033
ffrepl,org.activiti.engine.test.api.task.SubTaskQueryTest.testQueryByAssigneeExcludeSubtasksPaginated,0.0081282
ffrepl,org.activiti.engine.test.api.task.SubTaskQueryTest.testQueryByAssigneeExcludeSubtasksOrderedAndPaginated,0.0092079000000002
ffrepl,org.activiti.engine.test.api.task.SubTaskQueryTest.testQueryExcludeSubtasks,0.0073929000000001
ffrepl,org.activiti.engine.test.api.task.SubTaskQueryTest.testQueryExcludeSubtasksSorted,0.0075430000000002
ffrepl,org.activiti.engine.test.api.task.SubTaskQueryTest.testQueryWithPagination,0.0071329000000001
ffrepl,org.activiti.examples.bpmn.tasklistener.CustomTaskAssignmentTest.testReleaseTask,0.0123116
ffrepl,org.activiti.examples.bpmn.tasklistener.CustomTaskAssignmentTest.testCandidateGroupAssignment,0.0127607
ffrepl,org.activiti.examples.bpmn.tasklistener.CustomTaskAssignmentTest.testOverwriteExistingAssignmentsFromVariable,0.013725600000001
ffrepl,org.activiti.examples.bpmn.tasklistener.CustomTaskAssignmentTest.testCandidateUserAssignment,0.013559000000001
ffrepl,org.activiti.examples.bpmn.tasklistener.CustomTaskAssignmentTest.testAssigneeAssignment,0.0119187
ffrepl,org.activiti.examples.bpmn.tasklistener.CustomTaskAssignmentTest.testOverwriteExistingAssignments,0.011655
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testMultipleValidConditions,0.0116717
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testUnknownVariableInExpression,0.0109888
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testDefaultSequenceFlow,0.014385300000001
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testInvalidMethodExpression,0.0105008
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testDecideBasedOnBeanProperty,0.013443200000001
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testAsyncExclusiveGateway,0.0122894
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testMergingExclusiveGateway,0.0127647
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testWhitespaceInExpression,0.0110625
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testDecideBasedOnListOrArrayOfBeans,0.0152036
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testExclusiveDirectlyToEnd,0.0101978
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testDecideBasedOnBeanMethod,0.0114225
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testSkipExpression,0.0186948
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testNoSequenceFlowSelected,0.0093485000000002
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testDivergingExclusiveGateway,0.016980499999999
ffrepl,org.activiti.engine.test.bpmn.gateway.ExclusiveGatewayTest.testInvalidProcessDefinition,0.0128258
ffrepl,org.activiti.editor.language.xml.CustomExtensionsConverterTest.convertModelToXML,0.0058784000000003
ffrepl,org.activiti.editor.language.xml.CustomExtensionsConverterTest.convertXMLToModel,0.0016407000000001
ffrepl,org.activiti.engine.test.bpmn.callactivity.CallActivityAdvancedTest.testStartUserIdSetWhenLooping,0.0278079
ffrepl,org.activiti.engine.test.bpmn.callactivity.CallActivityAdvancedTest.testCallParallelSubProcess,0.020094100000001
ffrepl,org.activiti.engine.test.bpmn.callactivity.CallActivityAdvancedTest.testTimerOnCallActivity,5.0231147999999
ffrepl,org.activiti.engine.test.bpmn.callactivity.CallActivityAdvancedTest.testCallSimpleSubProcess,0.0228783
ffrepl,org.activiti.engine.test.bpmn.callactivity.CallActivityAdvancedTest.testCallSequentialSubProcessWithExpressions,0.042836899999999
ffrepl,org.activiti.engine.test.bpmn.callactivity.CallActivityAdvancedTest.testSubProcessEndsSuperProcess,0.0188571
ffrepl,org.activiti.engine.test.bpmn.callactivity.CallActivityAdvancedTest.testTwoSubProcesses,0.020194000000001
ffrepl,org.activiti.engine.test.bpmn.callactivity.CallActivityAdvancedTest.testSubProcessWithDataInputOutput,0.028714699999999
ffrepl,org.activiti.engine.test.bpmn.callactivity.CallActivityAdvancedTest.testCallSimpleSubProcessWithExpressions,0.0211827
ffrepl,org.activiti.runtime.api.impl.TaskRuntimeImplTest.updateShouldThrowExceptionWhenAssigneeIsNotSet,0.480382
ffrepl,org.activiti.runtime.api.impl.TaskRuntimeImplTest.updateShouldBeAbleToUpdateDescriptionOnly,0.1123286
